Unnamed: 0,id,primary_title,release_year,video_url
5397,tt0115988,The Crucible,1996,/watch?v=4OBffF0s3Hc
5398,tt0115994,Curdled,1996,/watch?v=IgNXkUUZ6vU
5399,tt0116000,D3: The Mighty Ducks,1996,/watch?v=CFSmoKm6c5A
5400,tt0116040,Daylight,1996,/watch?v=tRWIfCpxNK4
5401,tt0116041,The Daytrippers,1996,/watch?v=VyfwZ-kdOFI
5402,tt0116059,Dear God,1996,/watch?v=gXgiAEdIQ4s
5403,tt0116075,The Dentist,1996,/watch?v=aNiNNQoyy6Q
5404,tt0116095,Diabolique,1996,/watch?v=QyQZHWC83GA
5405,tt0116102,Different for Girls,1996,/watch?v=IMUtd_pchHY
5406,tt0116126,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,/watch?v=JAAhQwcJ20U
5407,tt0116130,Down Periscope,1996,/watch?v=20H44C7kwQM
5408,tt0116136,DragonHeart,1996,/watch?v=iRjSw-4qcgM
5409,tt0116141,Dream for an Insomniac,1996,/watch?v=Wa2ByScmRWQ
5410,tt0116151,Dunston Checks In,1996,/watch?v=Abh5_EhkUjU
5411,tt0116165,Ed,1996,/watch?v=6Ns29dh4yok
5412,tt0116167,Ed's Next Move,1996,/watch?v=4r7nL-150jg
5413,tt0116168,Eddie,1996,/watch?v=_iuDUSj5jaI
5414,tt0116191,Emma,1996,/watch?v=Jz_P43jHN6w
5415,tt0116209,The English Patient,1996,/watch?v=p2HUQFu0TtE
5416,tt0116213,Eraser,1996,/watch?v=31_OEhX30sY
5417,tt0116225,Escape from L.A.,1996,/watch?v=o6SWofbYD90
5418,tt0116240,The Evening Star,1996,/watch?v=VkrnazhP1pg
5419,tt0116242,Everyone Says I Love You,1996,/watch?v=MTkQZBN3od0
5420,tt0116250,Evita,1996,/watch?v=DoFvMW9yfi8
5421,tt0116253,Executive Decision,1996,/watch?v=3pdPOqN06ec
5422,tt0116259,Extreme Measures,1996,/watch?v=SBRFmU-3mf8
5423,tt0116260,Eye for an Eye,1996,/watch?v=WJjRn_GH9R8
5424,tt0116261,Eye of God,1997,/watch?v=70vi19LiKR8
5425,tt0116269,Faithful,1996,/watch?v=yJQ4SWsCaWQ
5426,tt0116275,A Family Thing,1996,/watch?v=LOVzLqfLl6I
5427,tt0116277,The Fan,1996,/watch?v=OJhwzOqqdqU
5428,tt0116282,Fargo,1996,/watch?v=h2tY82z3xXU
5429,tt0116287,Fear,1996,/watch?v=p2AlffKozbg
5430,tt0116289,Feeling Minnesota,1996,/watch?v=0-xSv0k1fvA
5431,tt0116293,Female Perversions,1996,/watch?v=m0qQWMEx7bs
5432,tt0116295,Temptress Moon,1996,/watch?v=zJV9dRGG05k
5433,tt0116308,Fire,1996,/watch?v=W5iUQ4ZVLKQ
5434,tt0116310,Fire on the Mountain,1996,/watch?v=V9tpqAUxVMs
5435,tt0116311,First Kid,1996,/watch?v=_t7ubr0jBII
5436,tt0116313,The First Wives Club,1996,/watch?v=RAZZJnab5nU
5437,tt0116320,Fled,1996,/watch?v=6BD15eLcMd0
5438,tt0116322,Flipper,1996,/watch?v=YQRbTNN-jNE
5439,tt0116324,Flirting with Disaster,1996,/watch?v=b0nE4KWZ4Io
5440,tt0116329,Fly Away Home,1996,/watch?v=Ui9th4nhvoY
5441,tt0116353,Foxfire,1996,/watch?v=SQ-CopNrehU
5442,tt0116361,Freeway,1996,/watch?v=Eom5Ows-56U
5443,tt0116365,The Frighteners,1996,/watch?v=lKWiQLwr9Xs
5444,tt0116367,From Dusk Till Dawn,1996,/watch?v=6RF0hYk7tc8
5445,tt0116378,The Funeral,1996,/watch?v=uRgBedsCOWk
5446,tt0116384,Gabbeh,1996,/watch?v=mFFkf0hNgVw
5447,tt0116403,Get Over It,1995,/watch?v=bhbGq3fxm4s
5448,tt0116404,Get on the Bus,1996,/watch?v=A104gXyW1Ts
5449,tt0116405,Getting Away with Murder,1996,/watch?v=EAd5WBrHcsg
5450,tt0116409,The Ghost and the Darkness,1996,/watch?v=1M38HWM4CTY
5451,tt0116410,Ghosts of Mississippi,1996,/watch?v=JS5Eg55ACYM
5452,tt0116414,Girl 6,1996,/watch?v=EH_vU3mSszw
5453,tt0116418,Girls Town,1996,/watch?v=uJzL3bJj7kc
5454,tt0116421,The Glimmer Man,1996,/watch?v=SwuIA5Emjm4
5455,tt0116422,Glory Daze,1995,/watch?v=sKiRFUcUWHA
5456,tt0116442,Grace of My Heart,1996,/watch?v=rvmH7pHVvzw
5457,tt0116447,Gray's Anatomy,1996,/watch?v=UDzGh6Z2WxA
5458,tt0116448,The Great White Hype,1996,/watch?v=WnyftZZ880s
5459,tt0116477,Hamlet,1996,/watch?v=UjHXIWLTsOk
5460,tt0116481,Hands on a Hardbody: The Documentary,1997,/watch?v=xzj-vb7Lj0A
5461,tt0116483,Happy Gilmore,1996,/watch?v=y1emDAYCfVQ
5462,tt0116488,Hard Core Logo,1996,/watch?v=CAw_HZ4GsFc
5463,tt0116493,Harriet the Spy,1996,/watch?v=y5R22QlG8KY
5464,tt0116502,Head Above Water,1996,/watch?v=eMNKYXlSjeE
5465,tt0116506,Hearts & Minds,1995,/watch?v=dIF74lH4KPM
5466,tt0116508,Heaven's Prisoners,1996,/watch?v=hwuRDxzitek
5467,tt0116514,Hellraiser: Bloodline,1996,/watch?v=np99V_iGDSY
5468,tt0116516,"Henry: Portrait of a Serial Killer, Part 2",1996,/watch?v=NLpjCOMbwl0
5469,tt0116531,High School High,1996,/watch?v=HUrja3h-c2E
5470,tt0116552,Homeward Bound II: Lost in San Francisco,1996,/watch?v=S5NFis_DVqI
5471,tt0116565,Hotel de Love,1996,/watch?v=u_85haX1LsM
5472,tt0116571,House Arrest,1996,/watch?v=RQYNVWQe9no
5473,tt0116581,The Eighth Day,1996,/watch?v=UddCQaylBHc
5474,tt0116583,The Hunchback of Notre Dame,1996,/watch?v=O6i3lyx1I_g
5475,tt0116587,Hustler White,1996,/watch?v=_ZsZTZh981Q
5476,tt0116589,Hype!,1996,/watch?v=nhVn7oF28MI
5477,tt0116592,"I Love You, I Love You Not",1996,/watch?v=n4kk01tm1Mw
5478,tt0116594,I Shot Andy Warhol,1996,/watch?v=qAQRCcQlXXE
5479,tt0116601,I'm Not Rappaport,1996,/watch?v=POTXeDnGVxU
5480,tt0116606,If Lucy Fell,1996,/watch?v=TNTV9Txit-Q
5481,tt0116621,In Love and War,1996,/watch?v=cKB95h7E6y8
5482,tt0116629,Independence Day,1996,/watch?v=kA2WzBi2grE
5483,tt0116631,Alive and Kicking,1996,/watch?v=eCXbWC6KbxA
5484,tt0116635,Infinity,1996,/watch?v=U0tE1GkugR0
5485,tt0116650,Irma Vep,1996,/watch?v=UtY0OBL6Tgo
5486,tt0116654,The Island of Dr. Moreau,1996,/watch?v=5QagEozqPZs
5487,tt0116669,Jack,1996,/watch?v=YDxGXtF2LjI
5488,tt0116683,James and the Giant Peach,1996,/watch?v=70lI61Wh2Dk
5489,tt0116684,Jane Eyre,1996,/watch?v=jKvO2TYPuTw
5490,tt0116692,Beyond Silence,1996,/watch?v=AE5Fgus6YZU
5491,tt0116695,Jerry Maguire,1996,/watch?v=rCCaTPY-z4Q
5492,tt0116704,First Strike,1996,/watch?v=Fjst3TV4pz0
5493,tt0116705,Jingle All the Way,1996,/watch?v=jhJYMEzQA-Q
5494,tt0116707,Joe's Apartment,1996,/watch?v=es0dcoiww60
5495,tt0116714,Johns,1996,/watch?v=TPSqGXFqqCI
5496,tt0116722,Jude,1996,/watch?v=R4wK8LBa7BY
5497,tt0116731,The Juror,1996,/watch?v=Awng-jZnkoY
5498,tt0116743,Kama Sutra: A Tale of Love,1996,/watch?v=-2yUd_LqtG8
5499,tt0116745,Kansas City,1996,/watch?v=H9PFVthayBE
5500,tt0116752,Drifting Clouds,1996,/watch?v=hsRRJ2ZE03U
5501,tt0116754,Prisoner of the Mountains,1996,/watch?v=GDmeYe2krO8
5502,tt0116756,Kazaam,1996,/watch?v=-bAWWmLfkWo
5503,tt0116762,Keys to Tulsa,1997,/watch?v=7O2MiY2gZII
5504,tt0116767,Kids Return,1996,/watch?v=qIINYREpQko
5505,tt0116768,Kids in the Hall: Brain Candy,1996,/watch?v=sPFQE8VjAog
5506,tt0116778,Kingpin,1996,/watch?v=6WI9_0T_rGQ
5507,tt0116783,Kissed,1996,/watch?v=AakbRH_71gE
5508,tt0116790,Kolya,1996,/watch?v=TJ7XTi9S_Ag
5509,tt0116823,Larger Than Life,1996,/watch?v=I4xX5vuxOaY
5510,tt0116827,Last Dance,1996,/watch?v=iqi5om28FHw
5511,tt0116830,Last Man Standing,1996,/watch?v=763cIT4IXoQ
5512,tt0116833,The Last of the High Kings,1996,/watch?v=5t1KJM6MVSA
5513,tt0116839,Lawnmower Man 2: Beyond Cyberspace,1996,/watch?v=zzwPuJklv4w
5514,tt0116845,The Leading Man,1996,/watch?v=vK9g1ZOae1A
5515,tt0116882,Lilies,1996,/watch?v=Auv2M3gf54A
5516,tt0116886,The Line King: The Al Hirschfeld Story,1996,/watch?v=EnpEv48jI2Y
5517,tt0116905,Lone Star,1996,/watch?v=UffK-IHM1B0
5518,tt0116908,The Long Kiss Goodnight,1996,/watch?v=CUXQ4oNux_A
5519,tt0116913,Looking for Richard,1996,/watch?v=nVgdtcNwIGQ
5520,tt0116922,Lost Highway,1997,/watch?v=1nKjO9QCSic
5521,tt0116928,Love Is All There Is,1996,/watch?v=yZXapOBN--0
5522,tt0116930,Love Serenade,1996,/watch?v=Rk92ymOMlyc
5523,tt0116931,Love and Other Catastrophes,1996,/watch?v=BScnohmeLBY
5524,tt0116934,Lover's Knot,1995,/watch?v=USqBktUI6kY
5525,tt0116953,Mad Dog Time,1996,/watch?v=g8h_aRFt2xs
5526,tt0116985,Manny & Lo,1996,/watch?v=-lucc4SIhaY
5527,tt0116996,Mars Attacks!,1996,/watch?v=DqtjHWlM4lQ
5528,tt0116999,Marvin's Room,1996,/watch?v=XjnTcV6aJvA
5529,tt0117002,Mary Reilly,1996,/watch?v=0jb87JTGoMg
5530,tt0117008,Matilda,1996,/watch?v=hUGHWje7liM
5531,tt0117011,Maximum Risk,1996,/watch?v=rlHpjaePUfo
5532,tt0117028,Message to Love: The Isle of Wight Festival,1996,/watch?v=dgd4mR2P8oA
5533,tt0117038,Michael,1996,/watch?v=Tw1jwFTDrSU
5534,tt0117039,Michael Collins,1996,/watch?v=gb0BCqgMPmo
5535,tt0117040,Microcosmos,1996,/watch?v=76R2EKEnoJQ
5536,tt0117050,A Chef in Love,1996,/watch?v=InZ933U6Hx0
5537,tt0117057,The Mirror Has Two Faces,1996,/watch?v=etDqHsomNuw
5538,tt0117060,Mission: Impossible,1996,/watch?v=Ohws8y572KE
5539,tt0117071,Moll Flanders,1996,/watch?v=pidE7a_28tQ
5540,tt0117091,Mother,1996,/watch?v=SMVT17jFwjM
5541,tt0117093,Mother Night,1996,/watch?v=KYbXUWw61ug
5542,tt0117102,Mr. Wrong,1996,/watch?v=ASdiU9L-VWM
5543,tt0117104,Mrs. Winterbourne,1996,/watch?v=ukQ9SfY2gJo
5544,tt0117107,Mulholland Falls,1996,/watch?v=-yaTz-zj_lU
5545,tt0117108,Multiplicity,1996,/watch?v=nA3I-161ox0
5546,tt0117110,Muppet Treasure Island,1996,/watch?v=KLUdKoCganU
5547,tt0117119,My Fellow Americans,1996,/watch?v=_57GKDXmXKk
5548,tt0117128,Mystery Science Theater 3000: The Movie,1996,/watch?v=N0RC5imjY8A
5549,tt0117202,Normal Life,1996,/watch?v=Nqw1lVKrZLw
5550,tt0117218,The Nutty Professor,1996,/watch?v=o3wJ-jzZqBw
5551,tt0117221,Nenette and Boni,1996,/watch?v=tQK6omIiKTg
5552,tt0117247,One Fine Day,1996,/watch?v=BJjj_v33mTs
5553,tt0117260,Original Gangstas,1996,/watch?v=xmT3EP8QRuM
5554,tt0117283,The Pallbearer,1996,/watch?v=8e9fp9TAJCY
5555,tt0117284,Palookaville,1995,/watch?v=70mmikY8rd0
5556,tt0117293,Paradise Lost: The Child Murders at Robin Hood Hills,1996,/watch?v=rX_GPuL6sWM
5557,tt0117318,The People vs. Larry Flynt,1996,/watch?v=fR6l4D47fW8
5558,tt0117320,A Perfect Candidate,1996,/watch?v=j4WdvsZLDtg
5559,tt0117331,The Phantom,1996,/watch?v=ylMVvzQrrII
5560,tt0117332,Phat Beach,1996,/watch?v=wpmB3kZoKpw
5561,tt0117333,Phenomenon,1996,/watch?v=Tw1jwFTDrSU
5562,tt0117357,The Pompatus of Love,1995,/watch?v=_1Jw51zk06w
5563,tt0117359,Ponette,1996,/watch?v=ucH6o1g2CS4
5564,tt0117364,The Portrait of a Lady,1996,/watch?v=x9brMfU0OGU
5565,tt0117372,The Preacher's Wife,1996,/watch?v=TYcvQTNG_7E
5566,tt0117381,Primal Fear,1996,/watch?v=PnmTi7hSjrA
5567,tt0117398,The Promise,1996,/watch?v=OsOi17HJZ5k
5568,tt0117407,Pusher,1996,/watch?v=VhEEM2FaDeU
5569,tt0117420,The Quest,1996,/watch?v=EaCbSlAsQoE
5570,tt0117422,The Quiet Room,1996,/watch?v=Fn5e1ztf53I
5571,tt0117427,Race the Sun,1996,/watch?v=tZ1CGEFd6kw
5572,tt0117438,Ransom,1996,/watch?v=mebIhXK8srA
5573,tt0117468,Retroactive,1997,/watch?v=H35XGYQeIN4
5574,tt0117473,The Rich Man's Wife,1996,/watch?v=NGCcCuY00OE
5575,tt0117477,Ridicule,1996,/watch?v=IICdZuA97hY
5576,tt0117500,The Rock,1996,/watch?v=jGVJx5mOtL8
5577,tt0117509,Romeo + Juliet,1996,/watch?v=4VBsi0VxiLg
5578,tt0117550,Santa with Muscles,1996,/watch?v=4XiAYebVwQw
5579,tt0117561,Schizopolis,1996,/watch?v=f2E7ArARdaE
5580,tt0117571,Scream,1996,/watch?v=AWm_mkbdpCA
5581,tt0117577,The Search for One-eye Jimmy,1994,/watch?v=WcwG72NLG2s
5582,tt0117582,The Secret Agent,1996,/watch?v=I2dB0Fp7yFE
5583,tt0117589,Secrets & Lies,1996,/watch?v=iZhqklQMcjA
5584,tt0117603,Set It Off,1996,/watch?v=Qb5jq3doQa8
5585,tt0117608,Sgt. Bilko,1996,/watch?v=qMQBJM11N-Y
5586,tt0117615,Shall We Dance?,1996,/watch?v=46HQAq2te-M
5587,tt0117628,She's the One,1996,/watch?v=_3_TVzGHxnk
5588,tt0117631,Shine,1996,/watch?v=KQltiVEWI4E
5589,tt0117658,The Stendhal Syndrome,1996,/watch?v=rE55yguqJdo
5590,tt0117665,Sleepers,1996,/watch?v=sVdiN_4gBWk
5591,tt0117666,Sling Blade,1996,/watch?v=-RLVfo4SZfg
5592,tt0117669,Small Wonders,1995,/watch?v=j-2mzCtn1_s
5593,tt0117677,Snowriders,1996,/watch?v=6ZDA6hCrJro
5594,tt0117688,Solo,1996,/watch?v=sV-4gWRtNxY
5595,tt0117690,Some Mother's Son,1996,/watch?v=nUWtyUSC-NE
5596,tt0117705,Space Jam,1996,/watch?v=oKNy-MWjkcU
5597,tt0117715,Conspirators of Pleasure,1996,/watch?v=CfvHNaA13lc
5598,tt0117718,The Spitfire Grill,1996,/watch?v=pBISMUzU0Xo
5599,tt0117723,Spy Hard,1996,/watch?v=q7eXHlWfulI
5600,tt0117731,Star Trek: First Contact,1996,/watch?v=LlBdRZiTUjk
5601,tt0117737,Stealing Beauty,1996,/watch?v=SStzlZz6lxc
5602,tt0117765,Striptease,1996,/watch?v=Ogp5KYh9xUA
5603,tt0117768,The Stupids,1996,/watch?v=SDFlRsDIAd4
5604,tt0117773,The Substance of Fire,1996,/watch?v=8shbooEznrI
5605,tt0117774,The Substitute,1996,/watch?v=vsaUp6_jcJY
5606,tt0117781,The Sunchaser,1996,/watch?v=BFG7Cd9iClc
5607,tt0117784,Sunset Park,1996,/watch?v=0VADAuzpzt4
5608,tt0117786,Mr. Nice Guy,1997,/watch?v=PznkKtrh6qo
5609,tt0117788,Das Superweib,1996,/watch?v=XIklZmEKG1I
5610,tt0117791,Surviving Picasso,1996,/watch?v=DL1-FNcQZW8
5611,tt0117802,Swingers,1996,/watch?v=nWCct8XbQD0
5612,tt0117817,The Other Side of Sunday,1996,/watch?v=QaKUaqJHYeI
5613,tt0117826,Bordello of Blood,1996,/watch?v=WGe7kfi0lZA
5614,tt0117883,Thesis,1996,/watch?v=DIrrXbhIuzI
5615,tt0117887,That Thing You Do!,1996,/watch?v=Vs_h7YdIe_k
5616,tt0117891,A Thin Line Between Love and Hate,1996,/watch?v=E3DxV5-ASsI
5617,tt0117894,Thinner,1996,/watch?v=UC5RtQL6clc
5618,tt0117898,"This World, Then the Fireworks",1997,/watch?v=72e8RXpnsXc
5619,tt0117913,A Time to Kill,1996,/watch?v=cE2v4jTL1Kg
5620,tt0117918,Tin Cup,1996,/watch?v=kEGZzvF6XVA
5621,tt0117924,To Gillian on Her 37th Birthday,1996,/watch?v=rOK0kLM1-7Y
5622,tt0117951,Trainspotting,1996,/watch?v=8LuxOYIpu-I
5623,tt0117958,Trees Lounge,1996,/watch?v=xZutAd7RQKU
5624,tt0117959,The Truce,1997,/watch?v=H_crq1MzjRg
5625,tt0117965,The Trigger Effect,1996,/watch?v=8WY5wRJLLpo
5626,tt0117968,Three Lives and Only One Death,1996,/watch?v=PRri30gVBIw
5627,tt0117979,The Truth About Cats & Dogs,1996,/watch?v=MuakFu5R1Pk
5628,tt0117991,Twelfth Night or What You Will,1996,/watch?v=R39jE4SUEF4
5629,tt0117994,Twisted,1996,/watch?v=OgG2jfBfLzI
5630,tt0117998,Twister,1996,/watch?v=OgG2jfBfLzI
5631,tt0117999,Two Deaths,1995,/watch?v=KfprSGvOgpI
5632,tt0118001,Two Much,1995,/watch?v=ajGpyRSKgKw
5633,tt0118002,Two If by Sea,1996,/watch?v=t37oOXNzL2g
5634,tt0118015,Un air de famille,1996,/watch?v=zHIQeEz-wEM
5635,tt0118018,A Couch in New York,1996,/watch?v=iU-4q4lyA0c
5636,tt0118040,Unforgettable,1996,/watch?v=PZAblFmjZd8
5637,tt0118043,The Ogre,1996,/watch?v=cLYZnniXAhk
5638,tt0118044,Unhook the Stars,1996,/watch?v=9daIbBlaEIA
5639,tt0118055,Up Close & Personal,1996,/watch?v=rPyTQAtN0Zg
5640,tt0118064,The Van,1996,/watch?v=OHBbENOcZ9A
5641,tt0118073,A Very Brady Sequel,1996,/watch?v=UKyDjTXTioY
5642,tt0118100,Thieves,1996,/watch?v=zH2CGBOtJjc
5643,tt0118111,Waiting for Guffman,1996,/watch?v=s0Ml4u3hLlY
5644,tt0118113,Walking and Talking,1996,/watch?v=e_hkxbNpQMw
5645,tt0118147,When We Were Kings,1996,/watch?v=uBauogNmRqY
5646,tt0118150,Where's Marlowe?,1998,/watch?v=8ZWx6Ypopwk
5647,tt0118158,White Squall,1996,/watch?v=ZQw4GC7XAwk
5648,tt0118163,The Whole Wide World,1996,/watch?v=bHvOeMRgPuw
5649,tt0118172,Mr. Toad's Wild Ride,1996,/watch?v=M4vY-RXGlz4
5650,tt0118301,Dead Man on Campus,1998,/watch?v=jI8hQrsD7fo
5651,tt0118523,'Til There Was You,1997,/watch?v=U8AzwJygwaw
5652,tt0118531,One Eight Seven,1997,/watch?v=k1mCVupzJN0
5653,tt0118539,3 Ninjas: High Noon at Mega Mountain,1998,/watch?v=nkOfRFxgIX0
5654,tt0118540,4 Little Girls,1997,/watch?v=NB9ic3sGa8I
5655,tt0118541,8 Heads in a Duffel Bag,1997,/watch?v=mBVdAtrzi_M
5656,tt0118548,Absolute Power,1997,/watch?v=_Q6KGpmhAn4
5657,tt0118556,Addicted to Love,1997,/watch?v=NBGrLmKc6V4
5658,tt0118564,Affliction,1997,/watch?v=3_CDpH7ieko
5659,tt0118566,Afterglow,1997,/watch?v=2iMQfah17Ec
5660,tt0118570,Air Bud,1997,/watch?v=B17kRwsDojw
5661,tt0118571,Air Force One,1997,/watch?v=RwQzfS-Di98
5662,tt0118577,An Alan Smithee Film: Burn Hollywood Burn,1997,/watch?v=vDxeCkOymdA
5663,tt0118583,Alien: Resurrection,1997,/watch?v=JjeGqQfBwWg
5664,tt0118586,All Over Me,1997,/watch?v=9NP604K3Ny0
5665,tt0118589,Glitter,2001,/watch?v=QaKxGrajnzY
5666,tt0118604,An American Werewolf in Paris,1997,/watch?v=l9KVlmYEQGM
5667,tt0118607,Amistad,1997,/watch?v=BJFDOvGMD0U
5668,tt0118615,Anaconda,1997,/watch?v=zkX5t5ZJLEk
5669,tt0118617,Anastasia,1997,/watch?v=eNj53-mu7xw
5670,tt0118623,Anna Karenina,1997,/watch?v=D_UBhK1qHZ8
5671,tt0118632,The Apostle,1997,/watch?v=fQe1Kehx110
5672,tt0118636,Apt Pupil,1998,/watch?v=dGLMpdoEuSw
5673,tt0118647,The Assignment,1997,/watch?v=weCyA61c3F0
5674,tt0118655,Austin Powers: International Man of Mystery,1997,/watch?v=5vsANcS4Ml8
5675,tt0118661,The Avengers,1998,/watch?v=-NfKTtTozWg
5676,tt0118662,Ayn Rand: A Sense of Life,1997,/watch?v=woFY7LhVlKo
5677,tt0118663,B*A*P*S,1997,/watch?v=tSJmJ4r4bxs
5678,tt0118665,Baby Geniuses,1999,/watch?v=vggkxNKwRqw
5679,tt0118682,Bandits,1997,/watch?v=yRisDSqRXfs
5680,tt0118688,Batman & Robin,1997,/watch?v=XzGiNL3Mxrg
5681,tt0118689,Bean,1997,/watch?v=OxLQZVmKWEo
5682,tt0118691,The Beautician and the Beast,1997,/watch?v=mI6p6BHQHL4
5683,tt0118694,In the Mood for Love,2000,/watch?v=dWVDZ98AFhI
5684,tt0118698,Bent,1997,/watch?v=v2USthJIIug
5685,tt0118702,Best Men,1997,/watch?v=Iz3LHk12Gx4
5686,tt0118708,Beverly Hills Ninja,1997,/watch?v=L7wjZZDmyhY
5687,tt0118715,The Big Lebowski,1998,/watch?v=cd-go0oBF4Y
5688,tt0118736,Six-String Samurai,1998,/watch?v=uYHtoRJjOb4
5689,tt0118742,Bliss,1997,/watch?v=eBLqOtIzcXs
5690,tt0118744,Hush,1998,/watch?v=-4ND1MUvcXA
5691,tt0118747,Blues Brothers 2000,1998,/watch?v=jtOdLDXCfyM
5692,tt0118749,Boogie Nights,1997,/watch?v=pOk0fsMGyck
5693,tt0118750,Booty Call,1997,/watch?v=RopRbjny-W0
5694,tt0118755,The Borrowers,1997,/watch?v=lgZQ8gyUlwI
5695,tt0118760,The Boxer,1997,/watch?v=qc0AxFQMm9o
5696,tt0118762,Boys Life 2,1997,/watch?v=_tmX6QxGXXA
5697,tt0118764,Les Boys,1997,/watch?v=OFl0fuIRl9A
5698,tt0118767,Brother,1997,/watch?v=Zq55yxODJiA
5699,tt0118768,The Brave,1997,/watch?v=GkfnxBOiPKQ
5700,tt0118771,Breakdown,1997,/watch?v=ECIc4pX8zKA
5701,tt0118772,Breaking Up,1997,/watch?v=Jjx8Hv4e5T0
5702,tt0118785,Junk Mail,1997,/watch?v=Sy4csr7Pde4
5703,tt0118787,Buddy,1997,/watch?v=WMvW_-N9FUM
5704,tt0118789,Buffalo '66,1998,/watch?v=1duitd-N1Us
5705,tt0118798,Bulworth,1998,/watch?v=PWca7MI-RBs
5706,tt0118799,Life Is Beautiful,1997,/watch?v=pAYEQP8gx3w
5707,tt0118804,The Butcher Boy,1997,/watch?v=XdRgnQvu_R4
5708,tt0118818,Career Girls,1997,/watch?v=xxil12x9uuU
5709,tt0118819,Live Flesh,1997,/watch?v=5-xYfndWpIE
5710,tt0118826,The Castle,1997,/watch?v=ki-Aw9PZFIQ
5711,tt0118829,Cats Don't Dance,1997,/watch?v=B7KpF7BF0ew
5712,tt0118834,Those Who Love Me Can Take the Train,1998,/watch?v=6E07U47z1gU
5713,tt0118836,Chairman of the Board,1998,/watch?v=W9j18NAqQW8
5714,tt0118842,Chasing Amy,1997,/watch?v=EiATQ04pH14
5715,tt0118843,"Black Cat, White Cat",1998,/watch?v=Lxw0ea_UiZ4
5716,tt0118845,Happy Together,1997,/watch?v=f0Dh6Jdc18c
5717,tt0118849,Children of Heaven,1997,/watch?v=dqxvZeQsVzY
5718,tt0118851,Chinese Box,1997,/watch?v=ytSQJ9eu14k
5719,tt0118859,City of Industry,1997,/watch?v=1MKr_bETSWA
5720,tt0118863,Clay Pigeons,1998,/watch?v=_XSqN5dnrQE
5721,tt0118866,Clockwatchers,1997,/watch?v=EEviG8HfUkU
5722,tt0118880,Con Air,1997,/watch?v=3T0m9nvGws0
5723,tt0118883,Conspiracy Theory,1997,/watch?v=adYGUai7PNc
5724,tt0118884,Contact,1997,/watch?v=SRoj3jK37Vc
5725,tt0118887,Cop Land,1997,/watch?v=DWLFW9iAr-E
5726,tt0118892,Dangerous Beauty,1998,/watch?v=xYu37jF0d3c
5727,tt0118894,Cousin Bette,1998,/watch?v=i4HHW9DCzGw
5728,tt0118900,Gang Related,1997,/watch?v=zffnWNSgeEo
5729,tt0118901,Critical Care,1997,/watch?v=NnqNzGt9BiQ
5730,tt0118925,"Dancer, Texas Pop. 81",1998,/watch?v=BedqQXOtWlE
5731,tt0118926,The Dancer Upstairs,2002,/watch?v=ddZZ39dP3vg
5732,tt0118927,Dangerous Ground,1997,/watch?v=6kQ_It1jlz8
5733,tt0118928,Dante's Peak,1997,/watch?v=O8HNlhVbGzY
5734,tt0118929,Dark City,1998,/watch?v=gt9HkO-cGGo
5735,tt0118954,Deconstructing Harry,1997,/watch?v=WwXOol3hRUg
5736,tt0118956,Deep Rising,1998,/watch?v=gVFEVXIyu00
5737,tt0118964,The Designated Mourner,1997,/watch?v=xNGza3wmn28
5738,tt0118966,Desperate Measures,1998,/watch?v=i63VGK1ElN0
5739,tt0118971,The Devil's Advocate,1997,/watch?v=40hHA9n4C2o
5740,tt0118972,The Devil's Own,1997,/watch?v=8-MMdEp5JTM
5741,tt0118980,Digging to China,1997,/watch?v=l09FIFSaTuk
5742,tt0118996,Dobermann,1997,/watch?v=eijRyGWoSW4
5743,tt0118998,Doctor Dolittle,1998,/watch?v=LWbtxG-jXMY
5744,tt0119008,Donnie Brasco,1997,/watch?v=ilJ_ROLClZQ
5745,tt0119013,Double Team,1997,/watch?v=S3qxgFbThIU
5746,tt0119019,Dream with the Fishes,1997,/watch?v=J4Sui17b_tg
5747,tt0119033,Déjà Vu,1997,/watch?v=iL-Vz6Qca3A
5748,tt0119038,Le Dîner de Cons,1998,/watch?v=LECeBFUOaGM
5749,tt0119051,The Edge,1997,/watch?v=iqkcX_I5MMU
5750,tt0119052,The Education of Little Tree,1997,/watch?v=J4uY88PcTZY
5751,tt0119053,Almost Heroes,1998,/watch?v=NgHm7-S82SI
5752,tt0119054,Eight Days a Week,1997,/watch?v=lWVhj7TB-gE
5753,tt0119062,The End of Violence,1997,/watch?v=Z69j6OTT5Vk
5754,tt0119079,Onegin,1999,/watch?v=R50tVWpxn7g
5755,tt0119080,Eve's Bayou,1997,/watch?v=MVKP1G95fyM
5756,tt0119081,Event Horizon,1997,/watch?v=OVlnER8SxfQ
5757,tt0119086,Excess Baggage,1997,/watch?v=Z0xu8fn3ILc
5758,tt0119094,Face/Off,1997,/watch?v=95VvTW1FvS8
5759,tt0119095,FairyTale: A True Story,1997,/watch?v=zxnhtbaBXJc
5760,tt0119098,Fall,1997,/watch?v=jHNdnqomSVc
5761,tt0119099,Fallen,1998,/watch?v=JC-ykURLzSg
5762,tt0119107,"Fast, Cheap & Out of Control",1997,/watch?v=1uJYmtTaXbs
5763,tt0119109,Fathers' Day,1997,/watch?v=xsQfKt08Xlk
5764,tt0119114,Fever Pitch,1997,/watch?v=0XYzSnEyANI
5765,tt0119115,Fierce Creatures,1997,/watch?v=ZDIJiAPhfEc
